show_id,snapshot_date,duration_minutes,duration_seasons,is_movie_flag,is_series_flag,is_new_release_flag
70306646,2016-01-01,78,0,1,0,0
81011936,2018-01-01,133,0,1,0,1
81011936,2019-01-01,133,0,1,0,0
81011936,2020-01-01,133,0,1,0,0
80244363,2016-01-01,0,1,0,1,1
80244363,2017-01-01,0,2,0,1,0
80244363,2018-01-01,0,3,0,1,0
80167481,2018-01-01,113,0,1,0,1
80167481,2019-01-01,113,0,1,0,0
80167481,2020-01-01,113,0,1,0,0
80214743,2018-01-01,71,0,1,0,1
80214743,2019-01-01,71,0,1,0,0
80214743,2020-01-01,71,0,1,0,0
70270773,2013-01-01,75,0,1,0,1
70270773,2014-01-01,75,0,1,0,0
70270773,2015-01-01,75,0,1,0,0
80991827,2018-01-01,75,0,1,0,1
80991827,2019-01-01,75,0,1,0,0
80991827,2020-01-01,75,0,1,0,0
70300666,2014-01-01,97,0,1,0,1
70300666,2015-01-01,97,0,1,0,0
70300666,2016-01-01,97,0,1,0,0
80044126,2014-01-01,59,0,1,0,1
80044126,2015-01-01,59,0,1,0,0
80044126,2016-01-01,59,0,1,0,0
80148179,2015-01-01,99,0,1,0,1
80148179,2016-01-01,99,0,1,0,0
80148179,2017-01-01,99,0,1,0,0
70301023,2014-01-01,74,0,1,0,1
70301023,2015-01-01,74,0,1,0,0
70301023,2016-01-01,74,0,1,0,0
80221109,2019-01-01,105,0,1,0,1
80221109,2020-01-01,105,0,1,0,0
80221109,2021-01-01,105,0,1,0,0
80221942,2017-01-01,0,1,0,1,1
80221942,2018-01-01,0,2,0,1,0
80221942,2019-01-01,0,3,0,1,0
80221943,2014-01-01,0,1,0,1,1
80221943,2015-01-01,0,2,0,1,0
80221943,2016-01-01,0,3,0,1,0
81145271,2019-01-01,79,0,1,0,1
81145271,2020-01-01,79,0,1,0,0
81145271,2021-01-01,79,0,1,0,0
80215147,2019-01-01,0,1,0,1,1
80215147,2020-01-01,0,2,0,1,0
80215147,2021-01-01,0,3,0,1,0
81024041,2018-01-01,106,0,1,0,1
81024041,2019-01-01,106,0,1,0,0
81024041,2020-01-01,106,0,1,0,0
80222071,2016-01-01,0,1,0,1,1
80222071,2017-01-01,0,2,0,1,0
80222071,2018-01-01,0,3,0,1,0
80210245,2019-01-01,0,1,0,1,1
80210245,2020-01-01,0,2,0,1,0
80210245,2021-01-01,0,3,0,1,0
80224312,2016-01-01,0,1,0,1,1
80224312,2017-01-01,0,2,0,1,0
80224312,2018-01-01,0,3,0,1,0
81044248,2019-01-01,90,0,1,0,1
81044248,2020-01-01,90,0,1,0,0
81044248,2021-01-01,90,0,1,0,0
80191236,2018-01-01,0,1,0,1,1
80191236,2019-01-01,0,2,0,1,0
80191236,2020-01-01,0,3,0,1,0
80224314,2013-01-01,0,1,0,1,1
80224314,2014-01-01,0,2,0,1,0
80224314,2015-01-01,0,3,0,1,0
80224184,2012-01-01,0,1,0,1,1
80224184,2013-01-01,0,2,0,1,0
80224184,2014-01-01,0,3,0,1,0
80224602,2015-01-01,0,1,0,1,1
80224602,2016-01-01,0,2,0,1,0
80224602,2017-01-01,0,3,0,1,0
81094069,2019-01-01,0,1,0,1,1
81094069,2020-01-01,0,2,0,1,0
81094069,2021-01-01,0,3,0,1,0
81094893,2019-01-01,0,1,0,1,1
81094893,2020-01-01,0,2,0,1,0
81094893,2021-01-01,0,3,0,1,0
80221677,2019-01-01,87,0,1,0,1
80221677,2020-01-01,87,0,1,0,0
80221677,2021-01-01,87,0,1,0,0
70084221,2008-01-01,95,0,1,0,1
70084221,2009-01-01,95,0,1,0,0
70084221,2010-01-01,95,0,1,0,0
81040704,2019-01-01,0,1,0,1,1
81040704,2020-01-01,0,2,0,1,0
81040704,2021-01-01,0,3,0,1,0
80234791,2017-01-01,91,0,1,0,1
80234791,2018-01-01,91,0,1,0,0
80234791,2019-01-01,91,0,1,0,0
81056491,2019-01-01,0,1,0,1,1
81056491,2020-01-01,0,2,0,1,0
81056491,2021-01-01,0,3,0,1,0
80120200,2015-01-01,0,1,0,1,1
80120200,2016-01-01,0,2,0,1,0
80120200,2017-01-01,0,3,0,1,0
81088331,2019-01-01,0,1,0,1,1
81088331,2020-01-01,0,2,0,1,0
81088331,2021-01-01,0,3,0,1,0
80234451,2019-01-01,0,1,0,1,1
80234451,2020-01-01,0,2,0,1,0
80234451,2021-01-01,0,3,0,1,0
80995079,2019-01-01,67,0,1,0,1
80995079,2020-01-01,67,0,1,0,0
80995079,2021-01-01,67,0,1,0,0
81036520,2019-01-01,106,0,1,0,1
81036520,2020-01-01,106,0,1,0,0
81036520,2021-01-01,106,0,1,0,0
80180224,2017-01-01,83,0,1,0,1
80180224,2018-01-01,83,0,1,0,0
80180224,2019-01-01,83,0,1,0,0
70299904,2014-01-01,80,0,1,0,1
70299904,2015-01-01,80,0,1,0,0
70299904,2016-01-01,80,0,1,0,0
80171125,2016-01-01,103,0,1,0,1
80171125,2017-01-01,103,0,1,0,0
80171125,2018-01-01,103,0,1,0,0
80106989,2015-01-01,94,0,1,0,1
80106989,2016-01-01,94,0,1,0,0
80106989,2017-01-01,94,0,1,0,0
80044731,2015-01-01,92,0,1,0,1
80044731,2016-01-01,92,0,1,0,0
80044731,2017-01-01,92,0,1,0,0
60010069,1974-01-01,112,0,1,0,1
60010069,1975-01-01,112,0,1,0,0
60010069,1976-01-01,112,0,1,0,0
70241791,2008-01-01,0,1,0,1,1
70241791,2009-01-01,0,2,0,1,0
70241791,2010-01-01,0,3,0,1,0
81099997,2016-01-01,0,1,0,1,1
81099997,2017-01-01,0,2,0,1,0
81099997,2018-01-01,0,3,0,1,0
70084148,2008-01-01,97,0,1,0,1
70084148,2009-01-01,97,0,1,0,0
70084148,2010-01-01,97,0,1,0,0
70101345,2008-01-01,106,0,1,0,1
70101345,2009-01-01,106,0,1,0,0
70101345,2010-01-01,106,0,1,0,0
80189451,2015-01-01,0,1,0,1,1
80189451,2016-01-01,0,2,0,1,0
80189451,2017-01-01,0,3,0,1,0
80238020,2019-01-01,66,0,1,0,1
80238020,2020-01-01,66,0,1,0,0
80238020,2021-01-01,66,0,1,0,0
70128697,2011-01-01,106,0,1,0,1
70128697,2012-01-01,106,0,1,0,0
70128697,2013-01-01,106,0,1,0,0
70044688,2006-01-01,110,0,1,0,1
70044688,2007-01-01,110,0,1,0,0
70044688,2008-01-01,110,0,1,0,0
60035622,1989-01-01,102,0,1,0,1
60035622,1990-01-01,102,0,1,0,0
60035622,1991-01-01,102,0,1,0,0
80117079,2016-01-01,105,0,1,0,1
80117079,2017-01-01,105,0,1,0,0
80117079,2018-01-01,105,0,1,0,0
70001958,1973-01-01,112,0,1,0,1
70001958,1974-01-01,112,0,1,0,0
70001958,1975-01-01,112,0,1,0,0
81099996,2015-01-01,0,1,0,1,1
81099996,2016-01-01,0,2,0,1,0
81099996,2017-01-01,0,3,0,1,0
70066433,2007-01-01,96,0,1,0,1
70066433,2008-01-01,96,0,1,0,0
70066433,2009-01-01,96,0,1,0,0
70098899,2008-01-01,97,0,1,0,1
70098899,2009-01-01,97,0,1,0,0
70098899,2010-01-01,97,0,1,0,0
81121171,2017-01-01,53,0,1,0,1
81121171,2018-01-01,53,0,1,0,0
81121171,2019-01-01,53,0,1,0,0
81121172,2018-01-01,113,0,1,0,1
81121172,2019-01-01,113,0,1,0,0
81121172,2020-01-01,113,0,1,0,0
81121173,2017-01-01,53,0,1,0,1
81121173,2018-01-01,53,0,1,0,0
81121173,2019-01-01,53,0,1,0,0
81121174,2017-01-01,54,0,1,0,1
81121174,2018-01-01,54,0,1,0,0
81121174,2019-01-01,54,0,1,0,0
81121175,2017-01-01,53,0,1,0,1
81121175,2018-01-01,53,0,1,0,0
81121175,2019-01-01,53,0,1,0,0
81121176,2017-01-01,54,0,1,0,1
81121176,2018-01-01,54,0,1,0,0
81121176,2019-01-01,54,0,1,0,0
81121177,2018-01-01,113,0,1,0,1
81121177,2019-01-01,113,0,1,0,0
81121177,2020-01-01,113,0,1,0,0
81121178,2017-01-01,53,0,1,0,1
81121178,2018-01-01,53,0,1,0,0
81121178,2019-01-01,53,0,1,0,0
81121179,2017-01-01,53,0,1,0,1
81121179,2018-01-01,53,0,1,0,0
81121179,2019-01-01,53,0,1,0,0
81121180,2018-01-01,53,0,1,0,1
81121180,2019-01-01,53,0,1,0,0
81121180,2020-01-01,53,0,1,0,0
81121181,2017-01-01,54,0,1,0,1
81121181,2018-01-01,54,0,1,0,0
81121181,2019-01-01,54,0,1,0,0
81121182,2017-01-01,54,0,1,0,1
81121182,2018-01-01,54,0,1,0,0
81121182,2019-01-01,54,0,1,0,0
81121183,2017-01-01,52,0,1,0,1
81121183,2018-01-01,52,0,1,0,0
81121183,2019-01-01,52,0,1,0,0
81121184,2017-01-01,54,0,1,0,1
81121184,2018-01-01,54,0,1,0,0
81121184,2019-01-01,54,0,1,0,0
81121185,2017-01-01,54,0,1,0,1
81121185,2018-01-01,54,0,1,0,0
81121185,2019-01-01,54,0,1,0,0
81121186,2018-01-01,53,0,1,0,1
81121186,2019-01-01,53,0,1,0,0
81121186,2020-01-01,53,0,1,0,0
81121187,2017-01-01,53,0,1,0,1
81121187,2018-01-01,53,0,1,0,0
81121187,2019-01-01,53,0,1,0,0
81121188,2018-01-01,53,0,1,0,1
81121188,2019-01-01,53,0,1,0,0
81121188,2020-01-01,53,0,1,0,0
81121189,2018-01-01,113,0,1,0,1
81121189,2019-01-01,113,0,1,0,0
81121189,2020-01-01,113,0,1,0,0
70265211,2012-01-01,53,0,1,0,1
70265211,2013-01-01,53,0,1,0,0
70265211,2014-01-01,53,0,1,0,0
70109689,2009-01-01,91,0,1,0,1
70109689,2010-01-01,91,0,1,0,0
70109689,2011-01-01,91,0,1,0,0
855084,1993-01-01,126,0,1,0,1
855084,1994-01-01,126,0,1,0,0
855084,1995-01-01,126,0,1,0,0
80005772,2018-01-01,0,1,0,1,1
80005772,2019-01-01,0,2,0,1,0
80005772,2020-01-01,0,3,0,1,0
70105369,2009-01-01,99,0,1,0,1
70105369,2010-01-01,99,0,1,0,0
70105369,2011-01-01,99,0,1,0,0
60029369,1988-01-01,134,0,1,0,1
60029369,1989-01-01,134,0,1,0,0
60029369,1990-01-01,134,0,1,0,0
81086718,2018-01-01,0,1,0,1,1
81086718,2019-01-01,0,2,0,1,0
81086718,2020-01-01,0,3,0,1,0
80005738,2012-01-01,26,0,1,0,1
80005738,2013-01-01,26,0,1,0,0
80005738,2014-01-01,26,0,1,0,0
60000415,2000-01-01,117,0,1,0,1
60000415,2001-01-01,117,0,1,0,0
60000415,2002-01-01,117,0,1,0,0
70112731,2009-01-01,89,0,1,0,1
70112731,2010-01-01,89,0,1,0,0
70112731,2011-01-01,89,0,1,0,0
81130297,2019-01-01,94,0,1,0,1
81130297,2020-01-01,94,0,1,0,0
81130297,2021-01-01,94,0,1,0,0
60033320,2004-01-01,101,0,1,0,1
60033320,2005-01-01,101,0,1,0,0
60033320,2006-01-01,101,0,1,0,0
81100120,2017-01-01,0,1,0,1,1
81100120,2018-01-01,0,2,0,1,0
81100120,2019-01-01,0,3,0,1,0
81060038,2018-01-01,94,0,1,0,1
81060038,2019-01-01,94,0,1,0,0
81060038,2020-01-01,94,0,1,0,0
60020745,2001-01-01,99,0,1,0,1
60020745,2002-01-01,99,0,1,0,0
60020745,2003-01-01,99,0,1,0,0
18907685,1976-01-01,114,0,1,0,1
18907685,1977-01-01,114,0,1,0,0
18907685,1978-01-01,114,0,1,0,0
81113468,2016-01-01,48,0,1,0,1
81113468,2017-01-01,48,0,1,0,0
81113468,2018-01-01,48,0,1,0,0
81017506,2018-01-01,78,0,1,0,1
81017506,2019-01-01,78,0,1,0,0
81017506,2020-01-01,78,0,1,0,0
70114342,2010-01-01,118,0,1,0,1
70114342,2011-01-01,118,0,1,0,0
70114342,2012-01-01,118,0,1,0,0
70021661,2005-01-01,119,0,1,0,1
70021661,2006-01-01,119,0,1,0,0
70021661,2007-01-01,119,0,1,0,0
70084795,2008-01-01,104,0,1,0,1
70084795,2009-01-01,104,0,1,0,0
70084795,2010-01-01,104,0,1,0,0
60027701,2003-01-01,98,0,1,0,1
60027701,2004-01-01,98,0,1,0,0
60027701,2005-01-01,98,0,1,0,0
70021654,2006-01-01,93,0,1,0,1
70021654,2007-01-01,93,0,1,0,0
70021654,2008-01-01,93,0,1,0,0
81099976,2018-01-01,0,1,0,1,1
81099976,2019-01-01,0,2,0,1,0
81099976,2020-01-01,0,3,0,1,0
81077862,2013-01-01,61,0,1,0,1
81077862,2014-01-01,61,0,1,0,0
81077862,2015-01-01,61,0,1,0,0
70001777,1967-01-01,90,0,1,0,1
70001777,1968-01-01,90,0,1,0,0
70001777,1969-01-01,90,0,1,0,0
80182447,2017-01-01,128,0,1,0,1
80182447,2018-01-01,128,0,1,0,0
80182447,2019-01-01,128,0,1,0,0
70055855,2006-01-01,122,0,1,0,1
70055855,2007-01-01,122,0,1,0,0
70055855,2008-01-01,122,0,1,0,0
70295560,2013-01-01,60,0,1,0,1
70295560,2014-01-01,60,0,1,0,0
70295560,2015-01-01,60,0,1,0,0
80994575,2017-01-01,126,0,1,0,1
80994575,2018-01-01,126,0,1,0,0
80994575,2019-01-01,126,0,1,0,0
60036112,2003-01-01,166,0,1,0,1
60036112,2004-01-01,166,0,1,0,0
60036112,2005-01-01,166,0,1,0,0
80994424,2017-01-01,113,0,1,0,1
80994424,2018-01-01,113,0,1,0,0
80994424,2019-01-01,113,0,1,0,0
80229417,2018-01-01,0,1,0,1,1
80229417,2019-01-01,0,2,0,1,0
80229417,2020-01-01,0,3,0,1,0
80997402,2018-01-01,88,0,1,0,1
80997402,2019-01-01,88,0,1,0,0
80997402,2020-01-01,88,0,1,0,0
80994423,2017-01-01,151,0,1,0,1
80994423,2018-01-01,151,0,1,0,0
80994423,2019-01-01,151,0,1,0,0
80236278,2013-01-01,107,0,1,0,1
80236278,2014-01-01,107,0,1,0,0
80236278,2015-01-01,107,0,1,0,0
80217136,2017-01-01,42,0,1,0,1
80217136,2018-01-01,42,0,1,0,0
80217136,2019-01-01,42,0,1,0,0
80115118,2018-01-01,94,0,1,0,1
80115118,2019-01-01,94,0,1,0,0
80115118,2020-01-01,94,0,1,0,0
80180851,2018-01-01,130,0,1,0,1
80180851,2019-01-01,130,0,1,0,0
80180851,2020-01-01,130,0,1,0,0
80236279,2010-01-01,87,0,1,0,1
80236279,2011-01-01,87,0,1,0,0
80236279,2012-01-01,87,0,1,0,0
80994573,2017-01-01,116,0,1,0,1
80994573,2018-01-01,116,0,1,0,0
80994573,2019-01-01,116,0,1,0,0
70057519,2006-01-01,77,0,1,0,1
70057519,2007-01-01,77,0,1,0,0
70057519,2008-01-01,77,0,1,0,0
80994425,2017-01-01,117,0,1,0,1
80994425,2018-01-01,117,0,1,0,0
80994425,2019-01-01,117,0,1,0,0
60029032,2003-01-01,84,0,1,0,1
60029032,2004-01-01,84,0,1,0,0
60029032,2005-01-01,84,0,1,0,0
81002211,2018-01-01,92,0,1,0,1
81002211,2019-01-01,92,0,1,0,0
81002211,2020-01-01,92,0,1,0,0
70062158,2007-01-01,130,0,1,0,1
70062158,2008-01-01,130,0,1,0,0
70062158,2009-01-01,130,0,1,0,0
80996343,2017-01-01,103,0,1,0,1
80996343,2018-01-01,103,0,1,0,0
80996343,2019-01-01,103,0,1,0,0
80994419,2017-01-01,89,0,1,0,1
80994419,2018-01-01,89,0,1,0,0
80994419,2019-01-01,89,0,1,0,0
80994426,2017-01-01,109,0,1,0,1
80994426,2018-01-01,109,0,1,0,0
80994426,2019-01-01,109,0,1,0,0
80994574,2016-01-01,104,0,1,0,1
80994574,2017-01-01,104,0,1,0,0
80994574,2018-01-01,104,0,1,0,0
70125939,2009-01-01,114,0,1,0,1
70125939,2010-01-01,114,0,1,0,0
70125939,2011-01-01,114,0,1,0,0
80994420,2017-01-01,133,0,1,0,1
80994420,2018-01-01,133,0,1,0,0
80994420,2019-01-01,133,0,1,0,0
70205125,2007-01-01,101,0,1,0,1
70205125,2008-01-01,101,0,1,0,0
70205125,2009-01-01,101,0,1,0,0
70034610,2005-01-01,137,0,1,0,1
70034610,2006-01-01,137,0,1,0,0
70034610,2007-01-01,137,0,1,0,0
80992111,2015-01-01,88,0,1,0,1
80992111,2016-01-01,88,0,1,0,0
80992111,2017-01-01,88,0,1,0,0
80222256,2018-01-01,88,0,1,0,1
80222256,2019-01-01,88,0,1,0,0
80222256,2020-01-01,88,0,1,0,0
80206917,2017-01-01,115,0,1,0,1
80206917,2018-01-01,115,0,1,0,0
80206917,2019-01-01,115,0,1,0,0
80176064,2017-01-01,120,0,1,0,1
80176064,2018-01-01,120,0,1,0,0
80176064,2019-01-01,120,0,1,0,0
80994421,2017-01-01,104,0,1,0,1
80994421,2018-01-01,104,0,1,0,0
80994421,2019-01-01,104,0,1,0,0
70098332,2008-01-01,114,0,1,0,1
70098332,2009-01-01,114,0,1,0,0
70098332,2010-01-01,114,0,1,0,0
80236280,2010-01-01,128,0,1,0,1
80236280,2011-01-01,128,0,1,0,0
80236280,2012-01-01,128,0,1,0,0
80994572,2017-01-01,125,0,1,0,1
80994572,2018-01-01,125,0,1,0,0
80994572,2019-01-01,125,0,1,0,0
80217135,2017-01-01,38,0,1,0,1
80217135,2018-01-01,38,0,1,0,0
80217135,2019-01-01,38,0,1,0,0
80996349,2017-01-01,102,0,1,0,1
80996349,2018-01-01,102,0,1,0,0
80996349,2019-01-01,102,0,1,0,0
80217120,2017-01-01,96,0,1,0,1
80217120,2018-01-01,96,0,1,0,0
80217120,2019-01-01,96,0,1,0,0
80993648,2018-01-01,94,0,1,0,1
80993648,2019-01-01,94,0,1,0,0
80993648,2020-01-01,94,0,1,0,0
70306701,2014-01-01,89,0,1,0,1
70306701,2015-01-01,89,0,1,0,0
70306701,2016-01-01,89,0,1,0,0
80178940,2012-01-01,97,0,1,0,1
80178940,2013-01-01,97,0,1,0,0
80178940,2014-01-01,97,0,1,0,0
80158301,2016-01-01,0,1,0,1,1
80158301,2017-01-01,0,2,0,1,0
80158301,2018-01-01,0,3,0,1,0
70290905,2011-01-01,95,0,1,0,1
70290905,2012-01-01,95,0,1,0,0
70290905,2013-01-01,95,0,1,0,0
80156950,2014-01-01,0,1,0,1,1
80156950,2015-01-01,0,2,0,1,0
80156950,2016-01-01,0,3,0,1,0
80167699,2016-01-01,106,0,1,0,1
80167699,2017-01-01,106,0,1,0,0
80167699,2018-01-01,106,0,1,0,0
80158390,1966-01-01,116,0,1,0,1
80158390,1967-01-01,116,0,1,0,0
80158390,1968-01-01,116,0,1,0,0
70294800,2012-01-01,0,1,0,1,1
70294800,2013-01-01,0,2,0,1,0
70294800,2014-01-01,0,3,0,1,0
80184770,2017-01-01,91,0,1,0,1
80184770,2018-01-01,91,0,1,0,0
80184770,2019-01-01,91,0,1,0,0
80156992,2010-01-01,0,1,0,1,1
80156992,2011-01-01,0,2,0,1,0
80156992,2012-01-01,0,3,0,1,0
80191358,2017-01-01,90,0,1,0,1
80191358,2018-01-01,90,0,1,0,0
80191358,2019-01-01,90,0,1,0,0
80118532,2016-01-01,0,1,0,1,1
80118532,2017-01-01,0,2,0,1,0
80118532,2018-01-01,0,3,0,1,0
80190946,2018-01-01,86,0,1,0,1
80190946,2019-01-01,86,0,1,0,0
80190946,2020-01-01,86,0,1,0,0
80107948,2016-01-01,97,0,1,0,1
80107948,2017-01-01,97,0,1,0,0
80107948,2018-01-01,97,0,1,0,0
80094964,2015-01-01,170,0,1,0,1
80094964,2016-01-01,170,0,1,0,0
80094964,2017-01-01,170,0,1,0,0
80158481,1971-01-01,153,0,1,0,1
80158481,1972-01-01,153,0,1,0,0
80158481,1973-01-01,153,0,1,0,0
80177684,2015-01-01,0,1,0,1,1
80177684,2016-01-01,0,2,0,1,0
80177684,2017-01-01,0,3,0,1,0
70299811,2013-01-01,104,0,1,0,1
70299811,2014-01-01,104,0,1,0,0
70299811,2015-01-01,104,0,1,0,0
80116687,2014-01-01,0,1,0,1,1
80116687,2015-01-01,0,2,0,1,0
80116687,2016-01-01,0,3,0,1,0
80157457,2014-01-01,0,1,0,1,1
80157457,2015-01-01,0,2,0,1,0
80157457,2016-01-01,0,3,0,1,0
70229498,2012-01-01,162,0,1,0,1
70229498,2013-01-01,162,0,1,0,0
70229498,2014-01-01,162,0,1,0,0
20257393,1962-01-01,163,0,1,0,1
20257393,1963-01-01,163,0,1,0,0
20257393,1964-01-01,163,0,1,0,0
80159899,2014-01-01,0,1,0,1,1
80159899,2015-01-01,0,2,0,1,0
80159899,2016-01-01,0,3,0,1,0
80093106,2016-01-01,106,0,1,0,1
80093106,2017-01-01,106,0,1,0,0
80093106,2018-01-01,106,0,1,0,0
80157567,2011-01-01,0,1,0,1,1
80157567,2012-01-01,0,2,0,1,0
80157567,2013-01-01,0,3,0,1,0
80157390,2016-01-01,0,1,0,1,1
80157390,2017-01-01,0,2,0,1,0
80157390,2018-01-01,0,3,0,1,0
80157392,2009-01-01,0,1,0,1,1
80157392,2010-01-01,0,2,0,1,0
80157392,2011-01-01,0,3,0,1,0
80171528,2016-01-01,108,0,1,0,1
80171528,2017-01-01,108,0,1,0,0
80171528,2018-01-01,108,0,1,0,0
80187467,2013-01-01,130,0,1,0,1
80187467,2014-01-01,130,0,1,0,0
80187467,2015-01-01,130,0,1,0,0
80160125,2014-01-01,0,1,0,1,1
80160125,2015-01-01,0,2,0,1,0
80160125,2016-01-01,0,3,0,1,0
80187323,2015-01-01,133,0,1,0,1
80187323,2016-01-01,133,0,1,0,0
80187323,2017-01-01,133,0,1,0,0
80157132,1994-01-01,148,0,1,0,1
80157132,1995-01-01,148,0,1,0,0
80157132,1996-01-01,148,0,1,0,0
80157864,2014-01-01,0,1,0,1,1
80157864,2015-01-01,0,2,0,1,0
80157864,2016-01-01,0,3,0,1,0
80157717,2012-01-01,0,1,0,1,1
80157717,2013-01-01,0,2,0,1,0
80157717,2014-01-01,0,3,0,1,0
80093104,2016-01-01,105,0,1,0,1
80093104,2017-01-01,105,0,1,0,0
80093104,2018-01-01,105,0,1,0,0
80104950,2016-01-01,0,1,0,1,1
80104950,2017-01-01,0,2,0,1,0
80104950,2018-01-01,0,3,0,1,0
80114498,2013-01-01,58,0,1,0,1
80114498,2014-01-01,58,0,1,0,0
80114498,2015-01-01,58,0,1,0,0
80036981,2015-01-01,0,1,0,1,1
80036981,2016-01-01,0,2,0,1,0
80036981,2017-01-01,0,3,0,1,0
80106979,2016-01-01,87,0,1,0,1
80106979,2017-01-01,87,0,1,0,0
80106979,2018-01-01,87,0,1,0,0
80053140,2015-01-01,81,0,1,0,1
80053140,2016-01-01,81,0,1,0,0
80053140,2017-01-01,81,0,1,0,0
80065182,2016-01-01,0,1,0,1,1
80065182,2017-01-01,0,2,0,1,0
80065182,2018-01-01,0,3,0,1,0
70251160,2012-01-01,0,1,0,1,1
70251160,2013-01-01,0,2,0,1,0
70251160,2014-01-01,0,3,0,1,0
80105672,2015-01-01,96,0,1,0,1
80105672,2016-01-01,96,0,1,0,0
80105672,2017-01-01,96,0,1,0,0
80114700,2006-01-01,52,0,1,0,1
80114700,2007-01-01,52,0,1,0,0
80114700,2008-01-01,52,0,1,0,0
80106139,2014-01-01,114,0,1,0,1
80106139,2015-01-01,114,0,1,0,0
80106139,2016-01-01,114,0,1,0,0
80114499,2007-01-01,0,1,0,1,1
80114499,2008-01-01,0,2,0,1,0
80114499,2009-01-01,0,3,0,1,0
80108386,2015-01-01,105,0,1,0,1
80108386,2016-01-01,105,0,1,0,0
80108386,2017-01-01,105,0,1,0,0
80085300,2015-01-01,157,0,1,0,1
80085300,2016-01-01,157,0,1,0,0
80085300,2017-01-01,157,0,1,0,0
81214114,2020-01-01,97,0,1,0,1
81214114,2021-01-01,97,0,1,0,0
81214114,2022-01-01,97,0,1,0,0
81167492,2019-01-01,75,0,1,0,1
81167492,2020-01-01,75,0,1,0,0
81167492,2021-01-01,75,0,1,0,0
80198623,2018-01-01,91,0,1,0,1
80198623,2019-01-01,91,0,1,0,0
80198623,2020-01-01,91,0,1,0,0
81062853,2018-01-01,117,0,1,0,1
81062853,2019-01-01,117,0,1,0,0
81062853,2020-01-01,117,0,1,0,0
80220814,2018-01-01,135,0,1,0,1
80220814,2019-01-01,135,0,1,0,0
80220814,2020-01-01,135,0,1,0,0
81046962,2018-01-01,135,0,1,0,1
81046962,2019-01-01,135,0,1,0,0
81046962,2020-01-01,135,0,1,0,0
80150242,2016-01-01,91,0,1,0,1
80150242,2017-01-01,91,0,1,0,0
80150242,2018-01-01,91,0,1,0,0
80213403,2017-01-01,63,0,1,0,1
80213403,2018-01-01,63,0,1,0,0
80213403,2019-01-01,63,0,1,0,0
80233024,2017-01-01,135,0,1,0,1
80233024,2018-01-01,135,0,1,0,0
80233024,2019-01-01,135,0,1,0,0
81039393,2020-01-01,0,1,0,1,1
81039393,2021-01-01,0,2,0,1,0
81039393,2022-01-01,0,3,0,1,0
1193180,1998-01-01,95,0,1,0,1
1193180,1999-01-01,95,0,1,0,0
1193180,2000-01-01,95,0,1,0,0
70251894,2013-01-01,112,0,1,0,1
70251894,2014-01-01,112,0,1,0,0
70251894,2015-01-01,112,0,1,0,0
80180619,2016-01-01,0,1,0,1,1
80180619,2017-01-01,0,2,0,1,0
80180619,2018-01-01,0,3,0,1,0
80077923,2016-01-01,74,0,1,0,1
80077923,2017-01-01,74,0,1,0,0
80077923,2018-01-01,74,0,1,0,0
80173542,2017-01-01,92,0,1,0,1
80173542,2018-01-01,92,0,1,0,0
80173542,2019-01-01,92,0,1,0,0
80233408,2020-01-01,102,0,1,0,1
80233408,2021-01-01,102,0,1,0,0
80233408,2022-01-01,102,0,1,0,0
70142888,2010-01-01,103,0,1,0,1
70142888,2011-01-01,103,0,1,0,0
70142888,2012-01-01,103,0,1,0,0
81005561,2018-01-01,75,0,1,0,1
81005561,2019-01-01,75,0,1,0,0
81005561,2020-01-01,75,0,1,0,0
81048548,2018-01-01,95,0,1,0,1
81048548,2019-01-01,95,0,1,0,0
81048548,2020-01-01,95,0,1,0,0
81045052,2018-01-01,82,0,1,0,1
81045052,2019-01-01,82,0,1,0,0
81045052,2020-01-01,82,0,1,0,0
80079428,2015-01-01,94,0,1,0,1
80079428,2016-01-01,94,0,1,0,0
80079428,2017-01-01,94,0,1,0,0
80096786,2016-01-01,84,0,1,0,1
80096786,2017-01-01,84,0,1,0,0
80096786,2018-01-01,84,0,1,0,0
80200744,2016-01-01,88,0,1,0,1
80200744,2017-01-01,88,0,1,0,0
80200744,2018-01-01,88,0,1,0,0
80097725,2017-01-01,98,0,1,0,1
80097725,2018-01-01,98,0,1,0,0
80097725,2019-01-01,98,0,1,0,0
80128657,2016-01-01,82,0,1,0,1
80128657,2017-01-01,82,0,1,0,0
80128657,2018-01-01,82,0,1,0,0
70295415,2013-01-01,22,0,1,0,1
70295415,2014-01-01,22,0,1,0,0
70295415,2015-01-01,22,0,1,0,0
80125627,2016-01-01,141,0,1,0,1
80125627,2017-01-01,141,0,1,0,0
80125627,2018-01-01,141,0,1,0,0
81037970,2016-01-01,124,0,1,0,1
81037970,2017-01-01,124,0,1,0,0
81037970,2018-01-01,124,0,1,0,0
81037984,2017-01-01,106,0,1,0,1
81037984,2018-01-01,106,0,1,0,0
81037984,2019-01-01,106,0,1,0,0
81037986,2016-01-01,86,0,1,0,1
81037986,2017-01-01,86,0,1,0,0
81037986,2018-01-01,86,0,1,0,0
81037985,2015-01-01,115,0,1,0,1
81037985,2016-01-01,115,0,1,0,0
81037985,2017-01-01,115,0,1,0,0
80153895,2017-01-01,99,0,1,0,1
80153895,2018-01-01,99,0,1,0,0
80153895,2019-01-01,99,0,1,0,0
